"slug","symbol","name","date","ranknow","open","high","low","close","volume","market","close_ratio","spread"
"ripple","XRP","XRP",2016-01-01,3,0.00604,0.006044,0.005933,0.005955,211767,199716461,0.220000000000003,0
"ripple","XRP","XRP",2016-01-02,3,0.005957,0.006079,0.005933,0.006065,278539,203395183,1.32,0
"ripple","XRP","XRP",2016-01-03,3,0.006066,0.00607,0.005988,0.006017,291723,201799471,0.289999999999995,0
"ripple","XRP","XRP",2016-01-04,3,0.006019,0.006059,0.005953,0.005958,310820,199807683,0.049999999999998,0
"ripple","XRP","XRP",2016-01-05,3,0.005954,0.006044,0.005953,0.006044,381554,202711354,0.909999999999999,0
"ripple","XRP","XRP",2016-01-06,3,0.006044,0.006044,0.005983,0.006003,316235,201334978,0.200000000000001,0
"ripple","XRP","XRP",2016-01-07,3,0.005998,0.00609,0.005998,0.006039,426048,202538636,0.410000000000002,0
"ripple","XRP","XRP",2016-01-08,3,0.00604,0.006055,0.005905,0.005933,288641,198988028,0.280000000000002,0
"ripple","XRP","XRP",2016-01-09,3,0.005937,0.006005,0.005933,0.005982,310336,200621636,0.490000000000004,0
"ripple","XRP","XRP",2016-01-10,3,0.005982,0.005999,0.005931,0.005956,195011,199751004,0.250000000000007,0
"ripple","XRP","XRP",2016-01-11,3,0.005963,0.00597,0.005892,0.005895,216286,197691806,0.030000000000004,0
"ripple","XRP","XRP",2016-01-12,3,0.005892,0.005897,0.005854,0.005854,310414,196340918,0,0
"ripple","XRP","XRP",2016-01-13,3,0.005836,0.005836,0.005753,0.005794,497284,194303853,0.409999999999994,0
"ripple","XRP","XRP",2016-01-14,3,0.005795,0.005802,0.005526,0.005529,849371,185440579,0.0100000000000013,0
"ripple","XRP","XRP",2016-01-15,3,0.005528,0.005528,0.005229,0.005229,441054,175378341,0,0
"ripple","XRP","XRP",2016-01-16,3,0.005221,0.005274,0.005072,0.005112,304209,171445070,0.200000000000001,0
"ripple","XRP","XRP",2016-01-17,3,0.00511,0.005285,0.005011,0.005266,473175,176601451,0.85,0
"ripple","XRP","XRP",2016-01-18,3,0.00527,0.005416,0.005268,0.005326,514295,178621411,0.579999999999999,0
"ripple","XRP","XRP",2016-01-19,3,0.00533,0.00533,0.005262,0.005271,226472,176766120,0.0899999999999946,0
"ripple","XRP","XRP",2016-01-20,3,0.005271,0.005394,0.005178,0.005381,722260,180460604,1.015,0
"ripple","XRP","XRP",2016-01-21,3,0.00537,0.005385,0.005305,0.005313,344950,178169997,0.0800000000000019,0
"ripple","XRP","XRP",2016-01-22,3,0.005314,0.005314,0.005093,0.005114,355595,171522877,0.104999999999997,0
"ripple","XRP","XRP",2016-01-23,3,0.005109,0.005192,0.005109,0.00512,310286,171714711,0.110000000000006,0
"ripple","XRP","XRP",2016-01-24,3,0.005121,0.005237,0.005119,0.005219,341789,175044643,0.999999999999994,0
"ripple","XRP","XRP",2016-01-25,3,0.005218,0.005218,0.005064,0.005135,412095,174168241,0.354999999999999,0
"ripple","XRP","XRP",2016-01-26,3,0.005138,0.005477,0.005125,0.005419,904781,183813443,0.735,0
"ripple","XRP","XRP",2016-01-27,3,0.005408,0.006571,0.005408,0.006506,2544770,220680606,0.915,0
"ripple","XRP","XRP",2016-01-28,3,0.006507,0.006507,0.00609,0.006226,2203940,211185670,0.34,0
"ripple","XRP","XRP",2016-01-29,3,0.006228,0.006906,0.005922,0.00684,2895430,231998413,0.917999999999999,0
"ripple","XRP","XRP",2016-01-30,3,0.006824,0.007001,0.006612,0.006634,1233320,225029173,0.0550000000000008,0
"ripple","XRP","XRP",2016-01-31,3,0.006631,0.006638,0.006359,0.006399,977856,217061662,0.133333333333334,0
"ripple","XRP","XRP",2016-02-01,3,0.006398,0.006551,0.006366,0.006542,830380,221895966,0.88,0
"ripple","XRP","XRP",2016-02-02,3,0.006545,0.006791,0.006545,0.006768,809854,229580922,1.115,0
