"slug","symbol","name","date","ranknow","open","high","low","close","volume","market","close_ratio","spread"
"bridgecoin","BCO","BridgeCoin",2017-10-10,239,0.202395,0.339603,0.202106,0.224697,28548,5417477,0.164298181818182,0.14
"bridgecoin","BCO","BridgeCoin",2017-10-11,239,0.224659,0.228444,0.203859,0.204942,14269,4959072,0.0440243902439025,0.02
"bridgecoin","BCO","BridgeCoin",2017-10-12,239,0.205115,0.244529,0.18289,0.19534,96436,4743643,0.20211038961039,0.06
"bridgecoin","BCO","BridgeCoin",2017-10-13,239,0.195951,0.256303,0.151877,0.177137,35191,4316599,0.241954022988506,0.1
"bridgecoin","BCO","BridgeCoin",2017-10-14,239,0.177185,0.203061,0.154096,0.171955,24367,4204836,0.364469387755102,0.05
"bridgecoin","BCO","BridgeCoin",2017-10-15,239,0.172261,0.202155,0.16284,0.163168,28056,4004002,0.00834605597964364,0.04
"bridgecoin","BCO","BridgeCoin",2017-10-16,239,0.163183,0.182627,0.160046,0.171109,37917,4213530,0.489513274336284,0.02
"bridgecoin","BCO","BridgeCoin",2017-10-17,239,0.170998,0.175352,0.138496,0.139058,21335,3436090,0.0152303523035225,0.04
"bridgecoin","BCO","BridgeCoin",2017-10-18,239,0.139222,0.202016,0.118995,0.15397,23866,3817776,0.421385542168675,0.08
"bridgecoin","BCO","BridgeCoin",2017-10-19,239,0.15405,0.267198,0.152048,0.265238,31575,6599037,0.982552083333333,0.12
"bridgecoin","BCO","BridgeCoin",2017-10-20,239,0.265296,0.285582,0.189652,0.247272,55699,6173428,0.600834202294056,0.1
"bridgecoin","BCO","BridgeCoin",2017-10-21,239,0.246767,0.246767,0.13992,0.142159,19662,3560962,0.0209644194756556,0.11
"bridgecoin","BCO","BridgeCoin",2017-10-22,239,0.142195,0.18649,0.131762,0.147694,17258,3711926,0.291261425959781,0.05
"bridgecoin","BCO","BridgeCoin",2017-10-23,239,0.147457,0.21699,0.079888,0.150012,19906,3783010,0.511480671043034,0.14
"bridgecoin","BCO","BridgeCoin",2017-10-24,239,0.149675,0.208303,0.103883,0.139989,25543,3542111,0.345842911877395,0.1
"bridgecoin","BCO","BridgeCoin",2017-10-25,239,0.14005,0.152576,0.11175,0.120206,12626,3051401,0.207254901960784,0.04
"bridgecoin","BCO","BridgeCoin",2017-10-26,239,0.12019,0.154404,0.119957,0.151335,32880,3854650,0.912151162790698,0.03
"bridgecoin","BCO","BridgeCoin",2017-10-27,239,0.151349,0.158688,0.134885,0.136949,27620,3499724,0.0867226890756295,0.02
"bridgecoin","BCO","BridgeCoin",2017-10-28,239,0.137311,0.146821,0.122489,0.138373,13374,3547591,0.653662551440329,0.02
"bridgecoin","BCO","BridgeCoin",2017-10-29,239,0.138454,0.139191,0.116829,0.129768,16652,3337807,0.577633928571428,0.02
"bridgecoin","BCO","BridgeCoin",2017-10-30,239,0.128935,0.128935,0.074523,0.088815,15273,2291908,0.262720588235294,0.05
"bridgecoin","BCO","BridgeCoin",2017-10-31,239,0.088572,0.128686,0.077081,0.106513,15660,2753134,0.570387596899225,0.05
"bridgecoin","BCO","BridgeCoin",2017-11-01,239,0.106354,0.136744,0.104109,0.130025,9450,3366462,0.794969325153375,0.03
"bridgecoin","BCO","BridgeCoin",2017-11-02,239,0.1302,0.147183,0.122866,0.132439,10812,3434650,0.393950617283951,0.02
"bridgecoin","BCO","BridgeCoin",2017-11-03,239,0.132266,0.138366,0.125316,0.132712,13303,3447306,0.568923076923076,0.01
"bridgecoin","BCO","BridgeCoin",2017-11-04,239,0.132366,0.14106,0.127501,0.135108,9101,3514684,0.559338235294118,0.01
"bridgecoin","BCO","BridgeCoin",2017-11-05,239,0.134853,0.136176,0.10539,0.106353,6466,2771083,0.0312662337662339,0.03
"bridgecoin","BCO","BridgeCoin",2017-11-06,239,0.106573,0.123953,0.094888,0.12067,9551,3149190,0.885979381443299,0.03
"bridgecoin","BCO","BridgeCoin",2017-11-07,239,0.10606,0.144404,0.103564,0.123067,13592,3216782,0.478014705882353,0.04
"bridgecoin","BCO","BridgeCoin",2017-11-08,239,0.122844,0.134122,0.11394,0.133757,8367,3499704,0.981039603960395,0.02
